series_id,entity_id,observed_at,captured_at,metric,value,unit,source_id,raw_ref,parser_version
hf.models.text-generation,AnkitAI/Parable-Granite-4.1-8B-Claude-Fable-5-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,335349,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Granite-4.1-8B-Claude-Fable-5-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,362309,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Granite-4.1-8B-Claude-Fable-5-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,4,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Granite-4.1-8B-Claude-Fable-5-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_30d,335349,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Granite-4.1-8B-Claude-Fable-5-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_all_time,362309,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Granite-4.1-8B-Claude-Fable-5-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,likes,4,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-4B-Claude-Fable-5-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,461475,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-4B-Claude-Fable-5-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,499698,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-4B-Claude-Fable-5-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,15,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-4B-Claude-Fable-5-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_30d,461475,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-4B-Claude-Fable-5-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_all_time,499698,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-4B-Claude-Fable-5-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,likes,15,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-8B-Claude-Fable-5-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,429258,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-8B-Claude-Fable-5-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,463546,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-8B-Claude-Fable-5-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,2,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-8B-Claude-Fable-5-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_30d,429258,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-8B-Claude-Fable-5-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_all_time,463546,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnkitAI/Parable-Qwen3-8B-Claude-Fable-5-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,likes,2,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnonimousA/Qwen3.8-Flash-Next-REAP-256-duo-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,56575,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnonimousA/Qwen3.8-Flash-Next-REAP-256-duo-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,56575,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnonimousA/Qwen3.8-Flash-Next-REAP-256-duo-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,11,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnonimousA/Qwen3.8-Flash-Next-REAP-256-duo-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_30d,56575,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnonimousA/Qwen3.8-Flash-Next-REAP-256-duo-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_all_time,56575,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AnonimousA/Qwen3.8-Flash-Next-REAP-256-duo-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,likes,11,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Ling-3.0-flash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,240817,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Ling-3.0-flash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,240817,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
